Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,ROI,Lease_Term,State_Colorado,City_DaNang,City_HaNoi,State_Illinois,State_Iowa,State_Louisiana,State_Massachusetts,State_Missouri,State_Nevada,State_New Hampshire,State_New Mexico,State_New York,State_Ohio,State_Oklahoma,State_Oregon,City_HaiPhong,State_Utah,City_HCMC,State_Wisconsin,Foot_Traffic_per_day,Competitor_Count_500m,Occupancy_Rate,Area_sqm,Traffic_per_sqm,Rent_per_sqm,ROI_Predicted
East,Major Market,276.0,428.0,712.0,284.0,152.0,99.0,2108.0,280.0,270.0,400.0,670.0,2,2010-04-01,Coffee,Columbian,Regular,1.8157894736842106,179.63333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.7605011205307273,2.5067585054806973
East,Major Market,135.0,136.0,228.0,94.0,35.0,26.0,608.0,120.0,90.0,150.0,240.0,13,2011-07-01,Tea,Green Tea,Regular,3.857142857142857,164.43333333333334,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.40537854749062796,11.382760222974365
East,Major Market,247.0,378.0,638.0,260.0,131.0,98.0,1558.0,200.0,190.0,300.0,490.0,9,2010-04-01,Herbal Tea,Lemon,Decaf,1.8854961832061068,179.63333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.5172739920363505,2.4819908888032622
East,Major Market,204.0,331.0,576.0,245.0,127.0,93.0,1704.0,140.0,180.0,240.0,420.0,9,2010-11-01,Herbal Tea,Lemon,Decaf,1.6062992125984252,172.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.4709450151802785,2.5497224076026113
East,Major Market,459.0,453.0,796.0,294.0,144.0,111.0,1727.0,210.0,220.0,320.0,540.0,9,2011-12-01,Herbal Tea,Lemon,Decaf,3.1875,159.33333333333334,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.6678431668185836,2.5019410658436385
East,Major Market,-252.0,-75.0,175.0,239.0,95.0,74.0,4360.0,-100.0,130.0,-50.0,80.0,10,2011-10-01,Herbal Tea,Mint,Decaf,-2.6526315789473682,161.36666666666667,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.1003132003317044,6.1052210531183535
East,Major Market,100.0,137.0,232.0,95.0,37.0,26.0,809.0,120.0,100.0,150.0,250.0,11,2010-02-01,Tea,Darjeeling,Regular,2.7027027027027026,181.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.42854303591866383,11.382760222974365
East,Major Market,144.0,191.0,323.0,132.0,47.0,36.0,994.0,170.0,130.0,210.0,340.0,11,2010-08-01,Tea,Darjeeling,Regular,3.0638297872340425,175.56666666666666,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5443654780588433,10.031301835999004
East,Major Market,95.0,132.0,223.0,91.0,37.0,25.0,777.0,120.0,90.0,150.0,240.0,12,2010-04-01,Tea,Earl Grey,Regular,2.5675675675675675,179.63333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.42854303591866383,11.382760222974365
East,Major Market,156.0,144.0,259.0,99.0,39.0,27.0,766.0,130.0,100.0,160.0,260.0,12,2011-02-01,Tea,Earl Grey,Regular,4.0,169.43333333333334,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.45170752434669975,11.382760222974365
East,Major Market,175.0,262.0,490.0,228.0,87.0,63.0,1459.0,200.0,210.0,270.0,480.0,7,2010-01-01,Espresso,Regular Espresso,Regular,2.0114942528735633,182.63333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.007655246619561,7.163111793176939
East,Major Market,318.0,415.0,675.0,260.0,97.0,72.0,1405.0,340.0,240.0,420.0,660.0,7,2010-06-01,Espresso,Regular Espresso,Regular,3.2783505154639174,177.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.1234776887597404,5.295435323705331
East,Major Market,251.0,280.0,541.0,266.0,91.0,74.0,1355.0,190.0,250.0,280.0,530.0,7,2011-07-01,Espresso,Regular Espresso,Regular,2.758241758241758,164.43333333333334,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.0539842234756327,7.050042446589629
Central,Small Market,39.0,105.0,190.0,85.0,66.0,32.0,494.0,40.0,90.0,100.0,190.0,2,2010-01-01,Coffee,Columbian,Regular,0.5909090909090909,182.63333333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.7644281181251842,9.142279026239722
Central,Small Market,31.0,93.0,169.0,76.0,62.0,28.0,613.0,40.0,80.0,90.0,170.0,2,2010-07-01,Coffee,Columbian,Regular,0.5,176.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.7180991412691125,9.319925002407267
Central,Small Market,68.0,90.0,176.0,75.0,44.0,23.0,956.0,60.0,70.0,100.0,170.0,3,2011-02-01,Coffee,Decaf Irish Cream,Decaf,1.5454545454545454,169.43333333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5096187454167894,10.747965525611507
Central,Small Market,52.0,77.0,151.0,65.0,42.0,20.0,1053.0,70.0,50.0,80.0,130.0,3,2011-10-01,Coffee,Decaf Irish Cream,Decaf,1.2380952380952381,161.36666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.48645425698875355,11.382760222974365
Central,Small Market,53.0,76.0,148.0,63.0,40.0,19.0,1075.0,40.0,60.0,70.0,130.0,3,2011-12-01,Coffee,Decaf Irish Cream,Decaf,1.325,159.33333333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4632897685607177,11.382760222974365
Central,Small Market,2.0,49.0,88.0,39.0,47.0,14.0,250.0,0.0,30.0,40.0,70.0,13,2010-12-01,Tea,Green Tea,Regular,0.0425531914893617,171.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5443654780588433,10.031301835999004
Central,Small Market,-6.0,42.0,80.0,33.0,46.0,12.0,190.0,0.0,20.0,40.0,60.0,13,2011-03-01,Tea,Green Tea,Regular,-0.13043478260869565,168.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5327832338448253,10.168221509221242
Central,Small Market,41.0,65.0,109.0,44.0,24.0,12.0,844.0,50.0,50.0,70.0,120.0,5,2010-05-01,Espresso,Caffe Mocha,Regular,1.7083333333333333,178.63333333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.27797386113643063,11.382760222974365
Central,Small Market,57.0,65.0,108.0,44.0,22.0,12.0,844.0,50.0,50.0,70.0,120.0,5,2011-05-01,Espresso,Caffe Mocha,Regular,2.590909090909091,166.46666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.2548093727083947,11.382760222974365
Central,Small Market,40.0,49.0,82.0,34.0,19.0,9.0,890.0,40.0,30.0,60.0,90.0,5,2011-08-01,Espresso,Caffe Mocha,Regular,2.1052631578947367,163.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.2200626400663409,11.382760222974365
Central,Small Market,56.0,61.0,110.0,42.0,23.0,11.0,771.0,60.0,40.0,80.0,120.0,6,2011-02-01,Espresso,Decaf Espresso,Decaf,2.4347826086956523,169.43333333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.26639161692241264,11.382760222974365
Central,Small Market,43.0,53.0,88.0,36.0,20.0,10.0,828.0,40.0,40.0,60.0,100.0,6,2011-06-01,Espresso,Decaf Espresso,Decaf,2.15,165.43333333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.23164488428035884,11.382760222974365
Central,Small Market,40.0,48.0,86.0,33.0,21.0,9.0,836.0,50.0,40.0,60.0,100.0,6,2011-11-01,Espresso,Decaf Espresso,Decaf,1.9047619047619047,160.33333333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.24322712849437678,11.382760222974365
Central,Small Market,-8.0,61.0,104.0,43.0,69.0,39.0,256.0,10.0,30.0,60.0,90.0,8,2010-02-01,Herbal Tea,Chamomile,Decaf,-0.11594202898550725,181.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.799174850767238,8.93533631505682
Central,Small Market,-7.0,62.0,106.0,44.0,69.0,40.0,325.0,10.0,30.0,60.0,90.0,8,2010-09-01,Herbal Tea,Chamomile,Decaf,-0.10144927536231885,174.53333333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.799174850767238,8.93533631505682
Central,Small Market,-1.0,82.0,140.0,59.0,77.0,53.0,338.0,10.0,50.0,70.0,120.0,8,2011-07-01,Herbal Tea,Chamomile,Decaf,-0.012987012987012988,164.43333333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.8918328044793815,8.694949435155767
Central,Small Market,3.0,88.0,150.0,63.0,80.0,57.0,332.0,20.0,50.0,80.0,130.0,8,2011-08-01,Herbal Tea,Chamomile,Decaf,0.0375,163.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.9265795371214354,7.9886855834816854
Central,Small Market,-32.0,18.0,106.0,88.0,50.0,27.0,715.0,-10.0,70.0,20.0,90.0,9,2010-03-01,Herbal Tea,Lemon,Decaf,-0.64,180.66666666666666,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5791122107008971,9.64240096755924
Central,Small Market,-33.0,25.0,141.0,116.0,58.0,35.0,1142.0,0.0,90.0,30.0,120.0,9,2010-06-01,Herbal Tea,Lemon,Decaf,-0.5689655172413793,177.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.6717701644130406,9.518982506924711
Central,Small Market,-18.0,40.0,142.0,93.0,52.0,28.0,840.0,10.0,70.0,40.0,110.0,9,2011-04-01,Herbal Tea,Lemon,Decaf,-0.34615384615384615,167.46666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.602276699128933,9.628759838456867
Central,Small Market,-21.0,38.0,135.0,98.0,49.0,30.0,973.0,0.0,80.0,30.0,110.0,9,2011-05-01,Herbal Tea,Lemon,Decaf,-0.42857142857142855,166.46666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5675299664868791,9.675016352509578
Central,Small Market,11.0,51.0,88.0,37.0,40.0,12.0,195.0,10.0,30.0,40.0,70.0,11,2010-04-01,Tea,Darjeeling,Regular,0.275,179.63333333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4632897685607177,11.382760222974365
Central,Small Market,14.0,55.0,96.0,41.0,41.0,13.0,239.0,20.0,30.0,50.0,80.0,11,2010-06-01,Tea,Darjeeling,Regular,0.34146341463414637,177.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4748720127747356,11.382760222974365
Central,Small Market,17.0,59.0,103.0,44.0,42.0,14.0,258.0,30.0,30.0,60.0,90.0,11,2010-07-01,Tea,Darjeeling,Regular,0.40476190476190477,176.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.48645425698875355,11.382760222974365
Central,Small Market,13.0,53.0,92.0,39.0,40.0,12.0,244.0,30.0,20.0,40.0,60.0,11,2010-10-01,Tea,Darjeeling,Regular,0.325,173.53333333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4632897685607177,11.382760222974365
Central,Small Market,13.0,47.0,87.0,35.0,38.0,11.0,248.0,10.0,20.0,40.0,60.0,11,2011-11-01,Tea,Darjeeling,Regular,0.34210526315789475,160.33333333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4401252801326818,11.382760222974365
Central,Small Market,-3.0,42.0,76.0,34.0,45.0,12.0,211.0,0.0,20.0,40.0,60.0,12,2010-11-01,Tea,Earl Grey,Regular,-0.06666666666666667,172.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5212009896308074,10.442921786611045
Central,Small Market,18.0,35.0,58.0,23.0,17.0,6.0,843.0,30.0,20.0,40.0,60.0,1,2010-06-01,Coffee,Amaretto,Regular,1.0588235294117647,177.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.196898151638305,11.382760222974365
Central,Small Market,19.0,38.0,63.0,25.0,19.0,7.0,851.0,30.0,20.0,40.0,60.0,1,2010-08-01,Coffee,Amaretto,Regular,1.0,175.56666666666666,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.2200626400663409,11.382760222974365
Central,Small Market,10.0,25.0,41.0,16.0,15.0,4.0,851.0,20.0,10.0,30.0,40.0,1,2010-12-01,Coffee,Amaretto,Regular,0.6666666666666666,171.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.17373366321026912,11.382760222974365
Central,Small Market,5.0,34.0,62.0,28.0,29.0,8.0,965.0,20.0,20.0,40.0,60.0,2,2010-01-01,Coffee,Columbian,Regular,0.1724137931034483,182.63333333333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.3358850822065203,11.382760222974365
Central,Small Market,6.0,35.0,63.0,28.0,29.0,8.0,958.0,20.0,20.0,40.0,60.0,2,2010-03-01,Coffee,Columbian,Regular,0.20689655172413793,180.66666666666666,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.3358850822065203,11.382760222974365
Central,Small Market,8.0,34.0,69.0,28.0,30.0,8.0,965.0,20.0,20.0,40.0,60.0,2,2011-01-01,Coffee,Columbian,Regular,0.26666666666666666,170.46666666666667,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.34746732642053824,11.382760222974365
Central,Small Market,9.0,35.0,67.0,28.0,29.0,8.0,961.0,20.0,20.0,40.0,60.0,2,2011-02-01,Coffee,Columbian,Regular,0.3103448275862069,169.43333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.3358850822065203,11.382760222974365
Central,Small Market,11.0,38.0,69.0,32.0,28.0,9.0,996.0,20.0,30.0,40.0,70.0,2,2011-06-01,Coffee,Columbian,Regular,0.39285714285714285,165.43333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.32430283799250237,11.382760222974365
Central,Small Market,12.0,38.0,74.0,31.0,30.0,9.0,1009.0,10.0,30.0,30.0,60.0,2,2011-12-01,Coffee,Columbian,Regular,0.4,159.33333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.34746732642053824,11.382760222974365
Central,Small Market,1.0,18.0,32.0,14.0,17.0,4.0,602.0,10.0,10.0,20.0,30.0,3,2010-08-01,Coffee,Decaf Irish Cream,Decaf,0.058823529411764705,175.56666666666666,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.196898151638305,11.382760222974365
Central,Small Market,-2.0,13.0,23.0,10.0,15.0,3.0,598.0,10.0,0.0,10.0,10.0,3,2010-10-01,Coffee,Decaf Irish Cream,Decaf,-0.13333333333333333,173.53333333333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.17373366321026912,11.382760222974365
Central,Small Market,-3.0,13.0,23.0,10.0,16.0,3.0,596.0,10.0,0.0,20.0,20.0,3,2010-11-01,Coffee,Decaf Irish Cream,Decaf,-0.1875,172.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.18531590742428708,11.382760222974365
Central,Small Market,18.0,31.0,58.0,23.0,19.0,7.0,620.0,20.0,20.0,30.0,50.0,3,2011-02-01,Coffee,Decaf Irish Cream,Decaf,0.9473684210526315,169.43333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.2200626400663409,11.382760222974365
Central,Small Market,13.0,28.0,52.0,21.0,19.0,6.0,614.0,20.0,20.0,30.0,50.0,3,2011-04-01,Coffee,Decaf Irish Cream,Decaf,0.6842105263157895,167.46666666666667,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.2200626400663409,11.382760222974365
Central,Small Market,1.0,18.0,32.0,14.0,16.0,4.0,602.0,10.0,10.0,20.0,30.0,3,2011-08-01,Coffee,Decaf Irish Cream,Decaf,0.0625,163.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.18531590742428708,11.382760222974365
Central,Small Market,-3.0,13.0,25.0,10.0,15.0,3.0,598.0,10.0,0.0,10.0,10.0,3,2011-10-01,Coffee,Decaf Irish Cream,Decaf,-0.2,161.36666666666667,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.17373366321026912,11.382760222974365
Central,Small Market,13.0,29.0,49.0,20.0,16.0,5.0,808.0,20.0,20.0,30.0,50.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,0.8125,176.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.18531590742428708,11.382760222974365
Central,Small Market,27.0,35.0,62.0,23.0,17.0,6.0,800.0,50.0,20.0,50.0,70.0,5,2011-10-01,Espresso,Caffe Mocha,Regular,1.588235294117647,161.36666666666667,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.196898151638305,11.382760222974365
Central,Small Market,31.0,43.0,43.0,0.0,12.0,0.0,559.0,40.0,0.0,50.0,50.0,6,2010-07-01,Espresso,Decaf Espresso,Decaf,2.5833333333333335,176.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.13898693056821532,11.382760222974365
Central,Small Market,32.0,43.0,43.0,0.0,11.0,0.0,344.0,40.0,0.0,50.0,50.0,6,2010-12-01,Espresso,Decaf Espresso,Decaf,2.909090909090909,171.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.12740468635419736,11.382760222974365
Central,Small Market,202.0,312.0,546.0,234.0,110.0,77.0,1310.0,200.0,200.0,280.0,480.0,8,2010-01-01,Herbal Tea,Chamomile,Decaf,1.8363636363636364,182.63333333333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.2740468635419737,3.603822609450749
Central,Small Market,212.0,324.0,567.0,243.0,112.0,80.0,1260.0,210.0,200.0,290.0,490.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,1.8928571428571428,180.66666666666666,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.2972113519700095,3.5911383798652814
Central,Small Market,241.0,362.0,634.0,272.0,121.0,89.0,1616.0,230.0,230.0,320.0,550.0,8,2010-06-01,Herbal Tea,Chamomile,Decaf,1.9917355371900827,177.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.401451549896171,2.7296844958712
Central,Small Market,216.0,329.0,576.0,247.0,113.0,81.0,1744.0,200.0,230.0,300.0,530.0,8,2010-12-01,Herbal Tea,Chamomile,Decaf,1.9115044247787611,171.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.3087935961840274,3.5896142089262395
Central,Small Market,315.0,312.0,611.0,234.0,116.0,77.0,1310.0,200.0,200.0,280.0,480.0,8,2011-01-01,Herbal Tea,Chamomile,Decaf,2.7155172413793105,170.46666666666667,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.3435403288260812,3.649816971485511
Central,Small Market,356.0,387.0,672.0,291.0,120.0,96.0,1742.0,240.0,250.0,340.0,590.0,8,2011-07-01,Herbal Tea,Chamomile,Decaf,2.966666666666667,164.43333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.389869305682153,3.0169206462321285
Central,Small Market,291.0,304.0,567.0,228.0,108.0,75.0,1691.0,180.0,210.0,280.0,490.0,8,2011-11-01,Herbal Tea,Chamomile,Decaf,2.6944444444444446,160.33333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.2508823751139377,3.545218092063844
Central,Small Market,114.0,176.0,298.0,122.0,62.0,39.0,789.0,130.0,90.0,150.0,240.0,9,2010-10-01,Herbal Tea,Lemon,Decaf,1.8387096774193548,173.53333333333333,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.7180991412691125,9.319925002407267
Central,Small Market,134.0,139.0,262.0,95.0,56.0,30.0,608.0,90.0,80.0,120.0,200.0,9,2011-01-01,Herbal Tea,Lemon,Decaf,2.392857142857143,170.46666666666667,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.6486056759850047,9.493166253547914
Central,Small Market,151.0,158.0,285.0,109.0,56.0,34.0,585.0,110.0,90.0,140.0,230.0,9,2011-03-01,Herbal Tea,Lemon,Decaf,2.6964285714285716,168.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.6486056759850047,9.493166253547914
Central,Small Market,159.0,165.0,296.0,113.0,58.0,36.0,803.0,100.0,100.0,150.0,250.0,9,2011-11-01,Herbal Tea,Lemon,Decaf,2.7413793103448274,160.33333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.6717701644130406,9.518982506924711
